x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
0.031410759078128236,0.030925061772360873,0.030454162681922147,0.029997397368310787,0.029553925849304753,0.029123025162143486,0.02870430381948377,0.028297371528142636,0.0279018379949371,0.02751731292668421,0.027143406030200982,0.026779727012304452,0.026425885579811646,0.026081491439539594,0.025746154298305325,0.02541948386292588,0.02510108984021827,0.024790581936999536,0.024487569860086707,0.024191663316296807,0.023902518919538745,0.023620008137302938,0.023343971817887364,0.02307424187363571,0.022810650216891666,0.022553028759998938,0.022301209415301195,0.022055024095142144,0.021814304711865472,0.02157888317781487,0.021348591405334023,0.021123261306766637,0.02090272479445639,0.020686813780746976,0.020475360177982085,0.020268195898505415,0.02006515285466065,0.019866062958791484,0.019670758123241608,0.019479115643051426,0.019291075636315887,0.019106563220971182,0.018925503513971965,0.018747821632272916,0.018573442692828696,0.01840229181259398,0.01823429410852343,0.018069374697571715,0.017907458696693503,0.01774847122284346,0.01759233739297626,0.017438982324046566,0.017288331133009045,0.017140308936818366,0.016994840852429197,0.016851851996796206,0.01671126748687406,0.016573012439617427,0.016437011971980976,0.016303191200919376,0.01617147524338729,0.01604178921486494,0.015914069893202938,0.015788283078728968,0.015664398795921342,0.0155423870692584,0.015422217923218474,0.015303861382279889,0.015187287470920982,0.015072466213620085,0.014959367634855525,0.014847961759105636,0.014738218610848751,0.014630108214563196,0.014523600594727308,0.014418665775819418,0.014315273782317854,0.014213394638700949,0.014112998369447037,0.014014054999034447,0.01391653455194151,0.013820407052646559,0.013725642525627925,0.013632210995363936,0.013540082486332927,0.013449227023013233,0.013359614629883177,0.013271215331421097,0.013183999152105323,0.013097936116414183,0.013012996248826013,0.012929149573819144,0.012846366115871904,0.012764615899462626,0.012683868949069643,0.012604095289171287,0.012525264944245886,0.012447347965799969,0.01237035886600651,0.012294316332403165
0.09410831331851435,0.0912580362640194,0.08859528965673277,0.08610165871281365,0.0837531498497043,0.0815316325008715,0.07943081489014076,0.07744444595759149,0.07556627464330305,0.07379004988735484,0.07210952062982616,0.07051843581079648,0.06901054437034508,0.0675795952485514,0.06621933738549479,0.06492351972125462,0.06368589119591027,0.06250020074954112,0.061360197322226515,0.06025962985404585,0.059194207011565934,0.05816661562774768,0.05717595414615142,0.05622085861833832,0.05529996509586956,0.054411909630306315,0.05355532827320976,0.05272885707614108,0.051931132090661435,0.05116078936833202,0.050416464960714,0.04969679491936855,0.04900041529585684,0.04832596214174006,0.04767207150857937,0.047037379447935956,0.04642052201137099,0.045820135250445655,0.04523485521672112,0.04466413616334106,0.044108095034880265,0.04356633934768691,0.04303847659659475,0.04252411427643756,0.04202285988204909,0.041534320908263124,0.0410581048499134,0.040593819201833685,0.040141071458857744,0.03969946911581934,0.039268619667552226,0.03884813060889017,0.03843760943466693,0.03803666363971627,0.03764490071887195,0.03726192816696773,0.03688735347883738,0.03652078414931465,0.0361618276732333,0.03581009154542711,0.03546518326072982,0.035126717154260606,0.03479452406324139,0.03446852638600132,0.03414861112038484,0.03383466526423646,0.03352657581540063,0.03322422977172183,0.032927514131044555,0.03263631589121326,0.03235052205007243,0.03207001960546655,0.03179469555524009,0.031524436897237516,0.03125913062930333,0.030998663749281972,0.030742923255017957,0.03049179614435574,0.030245169415139796,0.030002930065214616,0.029764965092424663,0.02953116149461442,0.029301406269628367,0.029075586415310977,0.02885358892950672,0.02863530081006008,0.028420609054815537,0.028209400661617562,0.02800156262831063,0.02779698195273922,0.02759554563274781,0.02739714066618088,0.0272016540508829,0.027008972784698347,0.026818983865471702,0.02663157429104744,0.026446631059270035,0.02626404129446397,0.02608389982610336,0.025906319688578948
0.15643446504023098,0.15170605133191684,0.14725578711528328,0.14306120044888923,0.13909255718880506,0.13532607974642363,0.13175238224545485,0.12836212965060712,0.12514598692658876,0.12209461903810817,0.11919869094987375,0.11644886762659386,0.11383581403297686,0.11135019513373116,0.10898267589356513,0.10672392127718712,0.10456459624930553,0.10249536577462873,0.10050689481786511,0.09858984834372303,0.09673730564301808,0.09495137694577595,0.0932302532807462,0.09157157536812358,0.0899729839281028,0.08843211968087861,0.0869466233466457,0.08551413564559888,0.08413229729793285,0.08279874902384236,0.08151113154352212,0.08026708557716689,0.07906425184497137,0.07790027106713034,0.0767727839638385,0.07567943125529063,0.07461785366168142,0.07358569190320562,0.07258058670005797,0.0716014899137145,0.07064848050634308,0.06972085423520626,0.0688179068236199,0.06793893399489993,0.06708323147236221,0.06625009497932263,0.06543882023909707,0.0646487029750014,0.06387903891035152,0.06312912376846332,0.06239825327265266,0.06168572314623543,0.060990829112527525,0.06031286689484482,0.0596511322165032,0.05900492080081856,0.05837352837110676,0.057756250650683696,0.057152383362865246,0.0565612222309673,0.05598206297830575,0.05541421298651673,0.054857355380846476,0.05431134607136661,0.053775983062109546,0.05325106435710769,0.05273638796039346,0.052231751875999266,0.05173695410795753,0.051251792660300666,0.05077606553706107,0.05030957074227118,0.04985210627996339,0.04940347015417013,0.048963460368923815,0.04853187492825684,0.04810851183620164,0.04769316909679062,0.04728564471405619,0.04688573669203078,0.04649324303474678,0.04610796174623662,0.045729690830532715,0.045358228291667475,0.04499337213367331,0.04463492036058265,0.044282670976427886,0.04393642198524145,0.04359597139105575,0.043261117197903196,0.04293165740981621,0.0426073900308272,0.04228811306496859,0.04197362451627278,0.041663722388772195,0.04135820468649925,0.041056869413486345,0.04075951480280224,0.04046631521089608,0.0401774779624175
0.21814324139654231,0.21161098885727156,0.20545501914263736,0.19964448536193677,0.1941391124186439,0.18890721742956393,0.183936324305975,0.1792140240719616,0.17472790775160815,0.17046556636899918,0.16641459094821912,0.1625625725133525,0.15889710208848368,0.15540577069769718,0.1520761693650775,0.1488958891147091,0.14585252097067647,0.142933655957064,0.1401268850979562,0.13741979941743757,0.13480314918810946,0.1322795194881459,0.12984638710474275,0.12750050950007907,0.1252386441363339,0.12305754847568626,0.12095397998031518,0.1189246961123997,0.11696645433411884,0.11507601210765167,0.11325012689517719,0.11148555615887443,0.10977905736092244,0.10812738796350026,0.10652730542878688,0.1049755672189614,0.1034689307962028,0.10200415362269012,0.10057799316060241,0.09918893043811762,0.09783697512077472,0.09652113121245925,0.09524040267281393,0.09399379346148153,0.09278030753810472,0.09159894886232628,0.09044872139378891,0.08932862909213536,0.08823767591700837,0.08717486582805062,0.0861392027849049,0.0851296907472139,0.08414533367462038,0.08318513552676703,0.08224810026329661,0.08133323184385186,0.08043953422807548,0.07956601137561023,0.07871166724609882,0.07787550579918397,0.07705653099450845,0.07625376216915158,0.07546672571799341,0.07469520433641429,0.07393890846382004,0.07319754853961641,0.07247083500320922,0.07175847829400428,0.0710601888514074,0.07037567711482434,0.0697046535236609,0.06904682851732288,0.0684019125352161,0.06776961601674635,0.06714964940131939,0.06654172312834104,0.06594554763721712,0.06536083336735338,0.06478729075815565,0.0642246302490297,0.06367256227938138,0.06313079728861642,0.06259904571614067,0.0620770180013599,0.061564424583679896,0.06106097590250646,0.06056638239724542,0.06008035450730253,0.05960260267208361,0.059132837330994455,0.05867076892344085,0.05821610788882861,0.057768564666563514,0.05732784969605136,0.05689367341669797,0.056465746267909095,0.056043778689090565,0.05562748144682839,0.0552171026399326,0.05481293760298385
0.2789911060392291,0.2707470600471486,0.26296643516230606,0.2556124814366174,0.2486369860353759,0.24200161857518074,0.23569105729410103,0.22969006129894037,0.22398338969650244,0.2185558015935908,0.21339205609700906,0.20847691231356086,0.20379512935004973,0.1993314663132793,0.19507068231005326,0.19099753644717518,0.18709678783144862,0.18335319556967725,0.17975151876866466,0.17627651653521442,0.17291674251015438,0.16967503852753857,0.16654819591991876,0.16353214532587027,0.16062281738396822,0.157816142732788,0.15510805201090477,0.1524944758568939,0.14997134490933056,0.14753458980679007,0.14518014118784764,0.14290392969107854,0.14070188595505806,0.13856994061836142,0.1365040243195639,0.1345000676972408,0.1325540013899673,0.13066175603631872,0.12881926227487034,0.12702456169871448,0.12527759823052198,0.12357709941448818,0.12192179274086622,0.12031040569990943,0.118741665781871,0.11721430047700418,0.11572703727556219,0.11427860366779823,0.11286772714396556,0.1114931351943174,0.110153555309107,0.10884771497858757,0.10757434169301232,0.10633216294263452,0.10511990621770738,0.10393629900848414,0.102780068805218,0.10164994309816225,0.10054464937757006,0.09946291513369468,0.09840346785678936,0.0973650536575884,0.09634704367929081,0.09534914679636987,0.09437098836369869,0.09341219373615033,0.09247238826859792,0.09155119731591453,0.09064824623297331,0.08976316037464735,0.0888955650958097,0.08804508575133349,0.08721134769609185,0.08639397628495782,0.08559259687280454,0.08480683481450513,0.08403631546493262,0.08328066417896018,0.08253950631146087,0.0818124672173078,0.08109917225137407,0.08039924676853279,0.07971231612365705,0.07903800567161996,0.0783759407672946,0.07772574676555409,0.07708704902127152,0.07645947288931998,0.0758426437245726,0.07523618688190245,0.07463972771618264,0.07405289158228628,0.07347530383508646,0.07290658982945628,0.07234637492026887,0.07179428446239726,0.0712499438107146,0.07071297874098778,0.07018370631206097,0.06966250451497194
0.3387379202452913,0.32889968265076197,0.31959667494950755,0.3107886873868632,0.3024227715391056,0.29445616773732514,0.2868712029121729,0.2796502928398221,0.27277585329644666,0.2662303000582198,0.2599960489013153,0.2540555156019065,0.2483911159361669,0.2429852656802701,0.23782038061038965,0.2328788765026991,0.22814316913337185,0.22359567427858157,0.2192188077145017,0.21499498521730578,0.2109107792380213,0.20696864008041094,0.20316465130894867,0.19949396372568673,0.19595172813267725,0.1925330953319724,0.18923321612562438,0.18604724131568537,0.18297032170420754,0.17999760809324308,0.17712425128484416,0.17434540208106294,0.17165621128395167,0.16905182969556246,0.1665274081179475,0.164078097353159,0.16169904820324912,0.15938541147027008,0.157132337956274,0.1549374420222895,0.15280058963329995,0.15072024322587202,0.1486948651738762,0.14672291785118302,0.144802863631663,0.14293316488918667,0.14111228399762452,0.139338683330847,0.13761082526272472,0.1359271721671281,0.13428618641792775,0.13268633038899405,0.13112606645419764,0.12960385698740892,0.12811816436249843,0.12666745095333676,0.1252501791337943,0.12386481127774164,0.12250980975904927,0.12118363695158768,0.1198847552292274,0.11861164855245626,0.11736353571755856,0.11614005244737098,0.11494074132816554,0.11376514494621423,0.11261280588778905,0.111483266739162,0.11037607008660515,0.10929075851639045,0.10822687461478993,0.1071839609680756,0.10616156016251949,0.10515921478439358,0.1041764674199699,0.10321286065552043,0.10226793707731723,0.10134123927163227,0.10043230982473758,0.09954069132290516,0.09866592635240704,0.09780755749951521,0.09696512735050168,0.09613817849163847,0.0953262535091976,0.09452889498945105,0.09374564551867086,0.092976047683129,0.09221964406909755,0.09147597726284847,0.09074458985065376,0.09002502441878546,0.08931682355351557,0.0886195298411161,0.08793268586785907,0.08725583422001648,0.08658851748386034,0.08593027875672549,0.08528150055727336,0.08464263955374521
0.3971478906347806,0.38585727374318163,0.37515548486498834,0.36500152189676816,0.3553412098951165,0.3461298587564412,0.33734808047462034,0.3289765775612529,0.32099605252793845,0.313387207886276,0.3061307461478647,0.2992073698243038,0.29259778142719245,0.28628268346812996,0.2802427784587154,0.27445876891054816,0.26891135733522725,0.263581246244352,0.2584491381495215,0.25349573556233496,0.24870593946728156,0.24408108000730305,0.23961650915919633,0.23530665421314859,0.231145942459347,0.22712880118797885,0.22324965768923122,0.2195029392532914,0.2158830731703466,0.21238448673058405,0.20900160722419087,0.20572886194135434,0.20256067817226162,0.19949148320709997,0.19651570433605653,0.1936277688493186,0.19082210403707328,0.18809313718950785,0.1854352955968095,0.1828457645321512,0.18032429800194286,0.17786910317535387,0.175478387151755,0.17315035703051693,0.17088321991101027,0.16867518289260583,0.16652445307467426,0.1644292375565862,0.16238774343771245,0.1603981778174236,0.15845874779509042,0.15656766047008355,0.1547231229417737,0.15292334230953158,0.15116652567272787,0.14945088013073324,0.14777461278291842,0.1461359307286541,0.14453304106731096,0.1429641508982597,0.14142746732087103,0.13992122167479643,0.13844448133543064,0.13699680880880527,0.1355776659279117,0.13418651452574126,0.13282281643528535,0.13148603348953533,0.13017562752148254,0.1288910603641184,0.1276317938504342,0.1263972898134213,0.12518701008607117,0.1240004165013751,0.12283697089232447,0.12169613509191063,0.12057737093312494,0.1194801402489588,0.11840390487240354,0.11734812663645056,0.1163122673740912,0.11529578891831685,0.11429815310211883,0.11331882175848854,0.11235725672041733,0.11141291982089659,0.11048527289291764,0.10957377776947187,0.10867789628355067,0.10779709026814537,0.10693082155624734,0.10607855198084797,0.10523974337493859,0.10441385757151057,0.10360035640355532,0.10279870170406415,0.10200835530602845,0.10122877964078071,0.10046041995775781,0.09970380847880103
0.45399049973954686,0.44141147221536664,0.42945442377837206,0.4180803988609239,0.4072377411150743,0.39688253822054087,0.38699442092935843,0.3775531054604626,0.36853830803278914,0.3599297448652737,0.35170713217685184,0.34385018618645935,0.33633862311303175,0.32915215917550483,0.32227051059281425,0.3156733935838956,0.30934052436768456,0.3032516191631169,0.2973863941891281,0.2917245656646539,0.28624974658947777,0.2809613982718791,0.2758541264719633,0.2709217054376615,0.26615790941690437,0.26155651265762325,0.25711128940774886,0.25281601391521236,0.24866446042794466,0.2446504031938767,0.24076761646093953,0.23700987447706404,0.23337095149018128,0.2298446217482222,0.22642465949911778,0.22310483899079905,0.21987893447119694,0.21674072018824242,0.2136839703898665,0.2107054331467049,0.20780470054358213,0.20497973453386847,0.20222849699627615,0.19954894980951754,0.196939054852305,0.19439677400335087,0.19192006914136747,0.18950690214506705,0.18715523489316208,0.1848630292643648,0.18262824713738754,0.18044885039094266,0.17832280090374247,0.17624806055449932,0.17422259122192552,0.17224435478473343,0.17031131312163536,0.16842142811134367,0.16657266163257062,0.1647629755640286,0.16299033178442993,0.16125271862405238,0.15954905020877772,0.15787881443147522,0.15624139418741537,0.15463617237186855,0.15306253188010524,0.15151985560739592,0.15000752644901102,0.14852492730022104,0.14707144105629638,0.1456464506125075,0.1442493388641249,0.142879488706419,0.14153628303466026,0.1402191047441191,0.13892733673006608,0.13766036188777153,0.13641756311250597,0.13519832329953985,0.1340020253441436,0.13282805214158774,0.13167578658714266,0.1305446115760788,0.1294339100036667,0.12834306476517673,0.1272714587558794,0.12621847487104512,0.12518349600594436,0.12416590505584764,0.12316508491602532,0.12218041848174789,0.1212112886482858,0.12025707831090954,0.11931717036488954,0.11839094770549624,0.1174777932280001,0.11657709051069258,0.11568934508655532,0.1148151619362936
0.5090414157503714,0.49535771542550355,0.4823071138303383,0.46985556569727627,0.45795776162706126,0.4465734070118104,0.4356819597291745,0.42526295106558043,0.41529591230745516,0.40576037474122556,0.3966358696533186,0.38790192833016124,0.3795380820581803,0.37152386212380284,0.36383879981345574,0.35646242641356596,0.3493742732105603,0.34255387149086586,0.3359807525409095,0.32963444764711813,0.323497724609019,0.31756742264540655,0.31183739796331084,0.30630085663692413,0.30095100474043857,0.2957810483480464,0.29078419353393953,0.28595364637231035,0.28128261293735096,0.2767642993032535,0.27239191154421016,0.26815865573441305,0.26405773794805437,0.26008236425932624,0.2562257407424209,0.2524810734715304,0.24884156852084702,0.24530043196456278,0.24185086987686993,0.2384891835269851,0.23521474250871108,0.2320252747969853,0.22891850828991975,0.2258921708856265,0.22294399048221747,0.22007169497780477,0.21727301227050036,0.21454567025841623,0.2118873968396644,0.20929591991235685,0.20676896737460565,0.20430426712452276,0.20189954706022023,0.19955253507981002,0.19726095908140415,0.19502254696311463,0.19283502662305343,0.19069612595933272,0.18860357287006427,0.18655509525336025,0.1845484210073326,0.18258130609833506,0.1806525070827045,0.17876143452132318,0.17690739411822065,0.17508969157742654,0.1733076326029705,0.17156052289888202,0.1698476681691908,0.1681683741179265,0.16652194644911858,0.1649076908667967,0.16332491307499053,0.1617729187777296,0.16025101367904357,0.15875850348296203,0.15729469389351453,0.15585889061473077,0.15445039935064028,0.15306852580527275,0.1517125756826577,0.15038185468682475,0.14907566852180354,0.1477933228916237,0.14653412350031478,0.14529737605190637,0.14408238625042816,0.14288845979990966,0.1417149024043806,0.14056101976787047,0.1394261175944089,0.13830950158802552,0.13721047745274995,0.1361283508926118,0.13506242761164064,0.13401201331386609,0.13297641370331773,0.1319549352491282,0.13094814125574222,0.12995670661534517
0.5620833778521305,0.5474958306210831,0.5335295882331483,0.5201582418070452,0.507346548833049,0.49506069280801585,0.48328082258004673,0.47198714133290803,0.4611598522503661,0.4507791585161874,0.4408252633141382,0.43127836982798495,0.422118681241494,0.41332640073843185,0.40488173150256485,0.3967648767176593,0.3889560395674817,0.3814354232357984,0.37418323090637573,0.3671796657629801,0.3604071442364907,0.3538591515477257,0.3475288043339059,0.34140883910525405,0.3354919923719923,0.3297710006443431,0.32423860043252895,0.3188875282467722,0.3137105205972954,0.30870031399432074,0.30384964494807076,0.2991512499687679,0.2945978655666346,0.29018222825189316,0.2858970745347661,0.28173514092547586,0.2776891639342448,0.2737518800712953,0.26991602584684987,0.26617744676121285,0.262535221684115,0.2589868575297235,0.2555298611362675,0.2521617393419765,0.24887999898507984,0.24568214690380688,0.242565689936387,0.2395281349210495,0.23656698869602374,0.23367975809953914,0.23086394996982504,0.2281170711451107,0.2254366284636256,0.22282012876359908,0.2202650788832604,0.21776898566083905,0.2153293559345643,0.21294369654266557,0.21060951432337213,0.2083243161149134,0.2060856087555187,0.20389092802739825,0.2017388666300068,0.19962875394973925,0.19755982028634114,0.19553129593955795,0.19354241120913532,0.19159239639481876,0.18968048179635377,0.187805897713486,0.1859678744459609,0.1841656422935241,0.1823984315559211,0.18066547253289747,0.17896599552419873,0.1772992308295705,0.17566440874875824,0.17406075958150757,0.172487513627564,0.1709439011866731,0.1694291525585804,0.1679424980430315,0.16648316793977191,0.16505039254854714,0.1636434021691028,0.16226142710118444,0.1609036976445376,0.15956944409890778,0.15825789676404062,0.1569682859396816,0.1556998419255763,0.15445179502147025,0.153223375527109,0.15201381374223813,0.15082233996660319,0.14964818449994968,0.1484905776420232,0.14734875053695687,0.1462233214648813,0.14511503208446158
